Label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Lactiplantibacillus plantarum,-0.18880005,0.19565314,-0.2201606,-0.46718365,0.29650068,-0.32202044,0.2182749,0.4973062,-0.45249787,0.26041487,-0.10684959,0.47789776,-0.026480172,0.08533489,0.13204572,-0.48589548,0.5146348,0.15715313,-0.10250444,-0.69262767,0.06326345,0.16594279,-0.042742547,-0.12497536,-0.3914666,0.00052629417,0.24197218,-0.4162949,-0.17046162,-0.060682945,0.2567305,0.0068721618,0.21795727,-0.016146673,0.07554022,0.3937859,-0.35530004,-0.50912046,-0.07101286,-0.15718584,0.11284118,-0.2761393,-0.21727425,0.026247617,0.756031,0.17680039,0.067327835,-0.021893607,-0.25779572,-0.27598324,-0.15555888,-0.079209164,0.19114318,0.5070347,-0.50489193,0.30711287,0.16508853,0.4839352,-0.3512577,-0.00027156665,0.666521,-0.040238105,-0.1330535,-0.17518944,-0.0005637364,0.5848804,0.08029993,0.14194989,-0.44700485,0.08320134,-0.083141506,-0.3839199,-0.17453784,-0.22642846,0.2283732,-0.06748992,-0.02641386,0.21299304,-0.6685988,-0.034195665,0.20749684,-0.2781618,0.036758304,0.07946016,-0.18714994,0.30533504,0.7209305,-0.4785908,0.0803146,0.35991755,0.3034557,0.34119213,0.2313215,0.09215172,0.6733931,0.14737324,0.66436523,-0.3192144,0.13269772,-0.14782651
Latilactobacillus sakei,-0.078602724,0.4068832,-0.118929125,0.085420236,0.08502771,-0.5661625,0.18042688,0.4851559,-0.5520628,-0.24490306,0.16832964,0.22399096,-0.2072633,-0.028581513,-0.13683961,-0.13706261,0.4436349,-0.028991431,0.13656819,-0.6985723,-0.009677871,0.003943661,0.1162503,0.036299247,0.23072155,-0.0822197,0.2458219,-0.5260221,-0.17721225,-0.12756062,0.13474394,0.2540612,-0.32857347,0.10250079,-0.258941,0.3737033,-0.002928493,-0.3543327,-0.4969619,-0.48755458,0.01746246,-0.12667665,-0.3096263,-0.092724614,0.4304959,0.1105079,0.07135489,-0.27392885,0.08686771,-0.2742011,-0.121462315,-0.20603777,-0.07535014,0.36298263,-0.00036702803,0.11203892,0.29267535,0.23850736,0.113138996,0.0038541944,0.19063649,-0.031826533,-0.35561737,-0.34176078,-0.3226678,-0.13766989,0.09860702,-0.3746041,-0.4324185,-0.13862962,-0.10457386,-0.28109,-0.0015836605,-0.05276595,0.005700216,-0.13181207,0.252819,0.14897117,-0.52720267,0.30543667,-0.009801829,-0.110845104,-0.1013738,-0.15907848,0.01206815,0.1794117,0.29976225,-0.44850925,0.34624934,0.34925744,0.81405807,0.40130308,0.30253676,-0.15106197,0.77688056,0.07795554,0.21117067,-0.17797115,0.060904328,-0.14155547
Lactococcus garvieae,-0.08528125,0.36292762,0.27139542,-0.060085744,0.5158817,-0.26766637,0.38056198,0.24428108,0.11118046,0.12133099,0.092186205,0.14232838,-0.5032234,-0.4472792,-0.25648215,0.1928807,-0.011596093,-0.059820253,-0.1963739,-0.34628892,-0.5373167,0.079442516,0.42983496,-0.6289992,0.30112496,0.14269234,0.19701837,-0.526992,-0.5044872,-0.14596467,0.2314068,0.42414892,-0.11385837,-0.062386945,0.07705448,0.3673418,-0.15457849,-0.10777474,0.03103608,-0.61480296,-0.003568178,-0.0036456806,-0.32318044,-0.11132384,0.04937447,-0.31317672,0.018607507,-0.17690744,0.027356738,0.26424277,0.21018831,-0.22376482,0.25498548,0.26356548,-0.102839015,-0.14950342,-0.15120867,-0.1155545,-0.41068813,-0.04733257,0.35626006,0.119240366,-0.07876795,-0.19183433,-0.39903167,-0.04977771,0.17375575,0.2812061,-0.4153441,0.11415294,0.05075222,0.27826467,0.020947948,-0.021273091,0.28947613,0.13771315,0.17227986,-0.008353038,-0.33835968,-0.011708677,-0.11194233,0.22342095,-0.08834763,-0.02094942,-0.35161158,0.037541267,0.40978682,-0.063586324,0.22709915,0.027003953,0.3900633,0.24778984,-0.13413668,-0.04787503,0.14763963,0.11655621,0.3894866,0.16715227,-0.39042053,0.06705651
Listeria monocytogenes,-0.096991226,0.7516681,-0.38624954,-0.09605759,0.17150156,-0.7071675,0.5007594,-0.24188384,-0.08663153,0.23792383,-0.0023037293,-0.123741865,-0.28269863,-0.013307198,-0.08691204,0.23052353,0.09571052,-0.09307356,-0.06530276,-0.36658698,-0.043386124,-0.24885698,0.67423445,-0.32982656,0.14964153,0.18375067,-0.26675665,-0.09875456,-0.29537356,0.24614184,-0.13767263,-0.14225747,0.46203855,-0.00063201186,-0.24015108,0.34416574,-0.17472352,0.17730859,0.11041342,-0.57858384,0.17939405,-0.5370076,0.44528732,-0.36527774,0.23813273,-0.6360873,-0.46194208,-0.1644434,0.15084042,-0.4670254,-0.08623018,-0.05985028,0.09732335,0.3603772,-0.64586824,0.3580933,-0.021180047,-0.19079287,0.43981147,-0.1395734,0.19783388,0.31839946,0.030475957,0.32274595,0.120714195,-0.04496253,0.028451554,0.06541832,-0.23320371,-0.109075174,-0.23386617,-0.13522863,0.062136285,0.053386074,0.5207885,0.2059956,-0.31166732,0.3706992,-0.5934556,-0.13378623,0.44153634,0.021551115,0.14699642,-0.112445444,0.24501075,0.05732752,0.06656805,-0.22812937,0.16787307,0.18275186,0.41466755,0.09153402,-0.30007446,0.009513419,0.44608387,-0.136548,0.23452748,-0.024699824,0.3276231,0.20311555
Listeria ivanovii,-0.042405378,-0.16813074,-0.12990625,-0.19905171,0.3643023,-0.4381945,0.15504698,0.5362075,-0.13353936,0.053232793,0.12807654,0.14463373,-0.7276606,-0.057422947,-0.18918085,0.1060032,0.13020127,-0.10295193,-0.46217892,-0.5006699,0.013371141,-0.10492333,0.16617012,-0.05669281,0.3583939,0.10230376,0.1648169,-0.3104512,-0.5204429,0.37875894,0.20395179,0.07331915,0.12370832,-0.20785822,-0.36053059,0.045215204,-0.62947375,0.05063016,0.055034608,-0.3677235,0.079855956,-0.2150765,-0.05904943,0.0760462,0.20440932,-0.3692619,0.09699564,-0.15504229,0.027408943,-0.24838486,0.31653553,0.2596878,0.17426366,0.19954766,-0.063658014,0.1386434,-0.070798375,0.38512558,-0.05673213,0.13769956,0.05620722,0.22958519,0.10574066,-0.04658164,-0.09901342,0.058102865,0.17700459,0.47553515,-0.45987836,0.117121525,-0.37635434,-0.014807869,-0.2977025,0.40690055,0.34902412,0.09143944,-0.11562372,-0.14524353,-0.42152065,0.37706998,-0.58378077,0.5268502,0.12633193,0.14569612,-0.06240827,-0.43118435,0.28829423,-0.12876348,0.13529542,0.13395056,0.5291819,0.39481616,-0.16291514,-0.14027554,0.4738602,0.51874065,0.12391062,-0.21890005,0.20377932,-0.07060188
Pediococcus pentosaceus,-0.08463606,0.33955643,-0.30504552,0.1254116,0.18659697,-0.58473283,0.063803844,0.3196834,-0.4048821,-0.19648287,0.05253499,0.11757962,-0.39332888,-0.14604516,-0.40893835,0.061715916,0.19156769,-0.20657587,0.26562858,-0.7153121,-0.10572777,0.047233846,0.4759094,-0.10993715,0.4959584,-0.07852062,0.19710203,-0.31363434,-0.47979173,0.058200378,0.22934574,0.36606628,-0.15338562,0.15756844,-0.3172489,0.1488094,-0.12557013,-0.115167566,-0.12077548,-0.47213155,0.0131954625,-0.16730842,-0.30743778,0.022191795,0.37725,0.23668453,-0.028800117,-0.28078577,0.30938593,-0.41344646,-0.17389081,-0.18746611,-0.04329636,0.3138643,-0.22593682,0.19626118,0.53892756,0.13916531,-0.24090637,-0.06888383,0.07300634,0.021632994,-0.5742656,-0.38050076,-0.5405363,0.16256805,0.09898858,-0.35329008,-0.22854938,-0.36684477,-0.10392065,-0.27455318,0.029317997,-0.10871128,0.081395045,-0.07091355,-0.03209451,-0.07017621,-0.45261964,0.22918186,-0.27410743,-0.16722953,0.066676006,0.062121008,0.017958617,0.029994419,-0.041900534,-0.1941242,-0.051927116,0.33347887,0.81921506,0.662824,0.3854852,0.039314367,0.68684316,-0.25243494,0.38302675,0.019075159,-0.006160363,-0.16401674
Aspergillus niger,0.25225866,-0.09467325,-0.29168332,0.41307467,-0.27626923,-0.07831776,0.71381265,-0.07584609,-0.26129252,0.35125482,-0.18666415,0.15491156,0.035894267,0.32184374,-0.57116526,-0.10341523,0.21052457,-0.52802,0.070197836,0.31625086,0.23324719,0.44844896,0.020643082,-0.06464478,0.14887972,0.090208955,0.12129557,0.017198682,-0.4111463,0.19072661,0.7897465,-0.17600337,0.22415356,-0.27720004,-0.35845223,0.4681689,-0.12022536,-0.2943323,-0.37753424,-0.84565574,-0.16452995,0.21994829,-0.079308,-0.25850353,0.39750022,0.52377105,-0.055057265,0.07263182,0.4563618,0.13622749,-0.2586058,-0.11407779,-0.37593356,0.1717213,0.051200952,-0.0738874,-0.29175878,-0.07151808,0.14300165,0.42396376,0.13479349,-0.09350889,0.12475269,0.18221687,-0.16415136,-0.33708066,-0.25575402,0.28253657,-0.13113159,0.3725406,0.08146962,-0.29260495,0.36990464,0.4480317,0.47527936,-0.18941261,0.0897841,0.048789646,-0.6293402,0.006255424,-0.17979668,-0.635913,-0.11773796,0.41058138,-0.09496774,-0.36187512,-0.09081898,0.29550123,-0.2077812,-0.04942775,0.36103132,0.57059705,-0.22007804,-0.7688757,-0.13668266,0.22781387,-0.1761902,-0.42968792,0.2834478,0.0010287897
Bipolaris sorokiniana,-0.29329816,0.31843722,-0.43670234,0.39975974,-0.4294404,0.039404158,-0.038898665,0.027734557,0.052617483,0.20039026,-0.037905682,-0.16935517,0.22667588,0.8093206,-0.05206912,0.31056213,-0.16423444,-0.36386845,-0.3179558,0.21424451,-0.014823503,0.51830184,0.18384778,-0.37975794,0.31908256,-0.2752713,-0.3682075,-0.28388676,-0.19994879,0.09644912,0.3913047,0.21126676,0.7047685,0.12591554,-0.24384771,0.24376455,0.03216565,-0.22400828,-0.056816824,-0.71584815,0.37145162,0.022944026,0.0891585,0.025606453,0.45900184,0.1726619,-0.17524344,0.023769354,-0.0290645,0.27692688,0.22619626,-0.18939498,-0.2620568,0.07318952,-0.23952015,0.08988859,0.093879476,-0.26879737,-0.09082509,0.5001227,0.3410631,0.07864382,-0.1815149,-0.045610238,-0.20360552,-0.26269543,0.048126943,-0.3744707,-0.47002646,0.6405001,0.115379445,0.015701063,0.3657964,0.059833065,0.7260306,-0.10974889,-0.06282399,-0.46539548,-0.36260283,0.1643112,-0.3569711,-0.25309333,-0.3485007,0.58993787,-0.040427893,-0.1019675,-0.5235055,0.26232788,0.25233376,0.5364245,0.393945,-0.25196552,0.05973779,-0.31006902,-0.2022424,-0.09130502,0.21188842,-0.19941682,-0.14159112,0.0064072413
Fusarium oxysporum,-0.50118005,0.25579712,-0.15789631,0.20276092,-0.33449653,-0.15921645,0.13496369,0.51174974,-0.32213232,0.2477277,-0.12024952,-0.44070265,-0.13685273,0.36800444,-0.33144152,0.08593727,-0.06831974,-0.043013807,0.18064412,0.198015,-0.040533036,0.23504992,-0.10913756,-0.33973232,-0.17616974,-0.37970138,0.11980076,0.034863893,-0.102115475,-0.06004961,-0.15136395,-0.096310236,0.21857245,-0.14709808,-0.43393877,0.37924966,-0.09208376,-0.11405087,0.028409498,-0.2627448,0.09789184,-0.32590568,-0.026747087,0.33759385,0.60590273,-0.0030878945,-0.02819507,-0.26954234,0.18562551,-0.38708004,-0.17613178,-0.56825906,0.02267555,0.13223672,-0.0024556038,-0.29267967,0.56727785,0.091204844,0.09303716,0.5946215,0.35435343,-0.16606231,-0.49300456,0.008467272,0.04034958,-0.2866256,-0.7976948,0.60676235,-0.017758848,0.17683765,-0.36265254,-0.19407968,0.6488645,-0.16938522,0.51707584,0.06211008,0.2922575,-0.12236516,0.0020327677,-0.2666687,-0.064058624,-0.39991635,-0.50226,0.61211705,-0.3678959,-0.023746371,-0.26071534,-0.016476352,0.3930754,0.2949006,-0.024009584,0.5042244,-0.46136418,-0.3134202,-0.19094765,0.23859333,0.111159645,0.40395147,0.041850924,-0.02516822
Fusarium graminearum,-0.20306858,0.22491777,-0.4929101,-0.2301225,-0.10025038,0.060377017,-0.18490243,0.15598755,0.13092412,0.028699188,0.14138722,-0.0550708,0.046500936,0.61482334,0.288919,0.1415576,-0.34535733,-0.13863905,-0.12360168,-0.04886805,-0.09732318,0.23093854,0.22401065,-0.042856406,0.43111247,-0.033978797,0.2782557,-0.06867602,-0.25022113,0.26197252,0.23894377,0.14945449,0.6253895,-0.34358817,0.299076,0.6615862,0.02684876,-0.5337845,0.029298862,-0.74302983,-0.05774453,0.06437263,-0.018972386,-0.047096398,0.30934232,0.08331804,-0.08314445,-0.04433838,-0.18442306,0.13947631,0.014594987,-0.49337482,-0.05340852,0.25928918,-0.24059948,0.18327317,0.121643335,0.07796866,-0.32891434,0.15381639,0.15000877,0.2203983,0.16692793,-0.35927358,-0.073638745,-0.2877509,-0.06620686,0.05426557,-0.2251741,0.55234414,0.013539052,-0.09633851,0.58923566,0.46815485,0.3126324,-0.056729127,0.12283903,-0.64782095,-0.18392831,0.41645086,0.09918827,-0.3445084,-0.35264614,0.50676924,-0.2737326,-0.1641073,-0.75186497,0.22964814,0.56489724,0.16726556,0.77066964,0.22470148,0.14208592,0.22799169,-0.34680003,-0.4883568,-0.09961589,0.12187579,-0.32327175,0.10639821
Fusarium avenaceum,-0.22017606,0.28777555,-0.32993102,0.15734702,-0.30571917,0.043965887,0.04783076,0.27493754,0.119517915,0.29420677,0.24430592,-0.2403084,-0.12581865,0.7382782,-0.014718939,0.082971826,-0.35740373,-0.36419222,-0.18658401,0.15330064,-0.08291012,0.47135454,-0.11332931,-0.11798369,0.46179,-0.26606482,-0.3552046,-0.16086002,-0.3886507,-0.026694065,0.38015214,0.36286744,0.6302909,0.1214282,-0.116373025,0.41231337,-0.1555392,-0.3858765,-0.17518891,-0.8436877,0.15181932,0.083793595,0.1936971,-0.020532602,0.40961665,0.047255196,0.12820418,0.18882616,0.21655288,0.22479364,0.29239938,-0.07565601,-0.10005504,0.11154378,-0.049300697,0.18043712,0.039578095,-0.17113666,0.033543076,0.44698521,0.23424308,0.23051932,-0.078287475,-0.166337,-0.037776057,-0.15767767,-0.24648982,0.06334126,-0.35063595,0.6095114,-0.045076106,0.02525975,0.496724,0.295424,0.5338625,-0.102719486,0.34337088,-0.2861159,-0.1629438,0.089159265,-0.15237926,0.01651147,-0.45371544,0.3717375,-0.019805202,-0.28186733,-0.39160994,0.3823183,0.21151404,0.57213783,0.38102385,0.10303326,0.15396874,-0.31260136,0.045443453,0.18461217,0.32284346,-0.1844755,0.12106536,0.1767162
Neocamarosporium betae,-0.34323186,0.30245495,-0.21317819,0.25476077,-0.6309114,0.15622549,-0.1472638,0.22792943,0.117137335,0.21459366,0.09074445,-0.3160102,0.022080345,0.6545735,0.017677588,0.2909863,-0.20716569,-0.44230363,-0.049335837,0.070072085,-0.07630483,0.59348613,0.3378983,0.02364935,0.16380057,-0.5285343,-0.25117767,-0.4176503,-0.14378016,0.10495015,0.12592982,0.18991542,0.5727532,0.25589335,0.100744024,0.45799637,-0.0148347085,-0.40304148,-0.2670843,-0.53290427,0.42991832,0.13246839,-0.12747224,0.2191837,0.18470132,0.026564654,-0.21057343,0.3260409,0.12042145,0.05304169,0.54708123,-0.16444117,-0.5629242,0.0612597,-0.124810405,0.15727389,0.118794866,-0.29367286,-0.019405657,0.48433802,0.21804981,0.14596939,0.07035564,-0.1497019,-0.07966712,-0.2788695,-0.12397772,-0.07774831,-0.49103284,0.6958928,-0.33338022,0.40827632,0.32362154,-0.02113319,0.6097829,0.04033558,0.11867692,-0.28055266,-0.3274171,0.12755367,-0.19651893,0.047641106,-0.49637195,0.47936782,-0.005994388,-0.2800221,-0.38406274,-0.0020494526,0.3106499,0.70137125,0.0915336,0.035297055,0.11654815,-0.09351363,0.014420755,0.013636148,0.42332184,-0.1683898,-0.05717635,0.015402468
Pythium debaryanum,-0.40726477,-0.09488137,0.040677566,0.5674774,-0.5011923,-0.20105137,-0.064597264,-0.11587449,-0.024893835,0.097038515,-0.03685831,-0.26950374,0.05469776,0.2731304,-3.3847806e-05,-0.005568496,-0.48614365,-0.24850233,-0.24528304,0.15023318,0.1757873,0.30349106,0.40883452,-0.18251704,0.2988252,-0.0032481519,-0.32427496,0.023689317,-0.29072446,0.3688241,0.52291316,0.30592468,0.6024444,0.06802232,0.14754677,0.4804785,-0.19150645,-0.7462721,-0.61915594,-0.7495166,0.3387919,-0.0060538244,-0.08381821,-0.19054711,0.39839473,0.2732309,0.03824516,0.36292943,0.2524257,0.29566664,0.5381805,0.09710725,-0.030230416,0.31103814,-0.09909954,0.2379981,-0.06837455,-0.34688568,0.040586434,0.136483,0.15280513,0.011206413,-0.2112223,-0.20067549,-0.2526825,-0.106448114,-0.2624731,0.02729853,-0.402286,0.5130569,-0.292956,0.11486673,0.20720154,0.03916504,0.43511707,0.24645841,-0.28513157,-0.4421122,-0.14374769,0.22382197,-0.16937026,-0.14843641,-0.34512138,0.5221479,-0.10941509,-0.0859386,-0.61366796,0.21478333,-0.066160046,0.2867852,0.17287913,-0.010892998,-0.26218322,-0.41619766,-0.04702098,0.0710615,0.17081627,-0.15015939,-0.2349827,0.14586662
Fusarium solani,-0.5269002,-0.092287615,-0.31173357,0.09940225,-0.5046178,-0.19631815,0.0037284426,0.30834714,0.26798612,0.26954958,-0.2800614,-0.032795426,0.25068542,0.37640283,-0.034678485,0.10133476,0.14246768,-0.31288204,-0.17518242,-0.087557904,0.24533743,-0.11706801,-0.4544664,-0.46792895,0.11869543,-0.7012862,-0.053972147,-0.46516588,-0.17544244,-0.2961787,0.115580894,0.003610708,0.21402034,-0.30928764,0.2519036,0.06450251,0.26643303,0.032068346,-0.54379356,-0.2892996,0.55433685,0.10233815,0.28110093,-0.047135368,0.72118944,-0.11194648,-0.22119443,-0.010123493,0.517951,-0.26464665,0.37594512,-0.45352122,-0.11683132,-0.043272935,-0.3420507,0.5151958,0.045350038,-0.4359556,-0.23987994,0.26226732,-0.29083514,-0.039288834,-0.090601176,-0.19531661,0.25086895,-0.26754555,-0.34478587,0.48039934,-0.411382,0.59204304,0.054689515,-0.18300487,0.19720413,0.7067406,0.22463493,0.1403547,0.24535276,-0.06695949,-0.082954556,0.24055389,0.5742389,-0.028228834,-0.6260587,0.19397527,-0.30451843,-0.30551875,-0.046923995,0.10685507,0.5869239,0.048695065,0.794536,-0.2677238,0.1620404,0.0757227,0.32782847,-0.029496638,-0.41736758,0.09773145,-0.11924819,0.096500374
Heterobasidion annosum,-0.2135933,-0.028790325,-0.22980955,0.112834044,-0.27514857,-0.10917032,0.05843242,0.10435054,0.14812656,0.3658303,-0.1572711,-0.45056027,-0.10782419,0.27120534,-0.35949332,-0.14627357,-0.25161347,-0.4257142,-0.12956595,0.31743976,-0.20090364,0.27712476,-0.08711585,-0.34253892,0.10382906,-0.058245573,-0.32964414,-0.30756047,-0.3773619,0.052482925,0.1030118,0.07334993,0.26644978,-0.0690529,-0.03178743,0.11158256,-0.04863949,-0.08504332,-0.15563956,-0.71179295,0.042121917,-0.123335004,0.066015296,0.12734812,0.44207907,-0.2655472,0.057561386,0.21982741,0.29502347,0.19730684,0.3254419,-0.26054168,0.09320375,-0.21412626,-0.17062488,0.06393008,0.25089785,-0.058898848,-0.11006178,0.18055673,0.3862405,0.07538492,-0.14651279,-0.10078316,-0.010330817,0.3241649,-0.3352437,0.275287,-0.35388985,0.33336577,-0.20992045,0.249036,0.5142833,0.21772979,0.38379633,0.012687897,0.1638355,-0.123322144,-0.10411163,0.12228241,0.1207033,0.03099032,-0.55991066,0.4809928,0.036315132,0.024409201,0.1013835,0.34680173,0.21009079,0.37656176,0.13423762,-0.035500217,-0.100775115,0.14327186,0.09229878,0.10018879,0.3733762,0.035166338,0.17880344,0.10077194
Pseudomonas aeruginosa,-0.15701209,0.1483873,-0.17975605,0.11795174,0.27348632,-0.20355158,0.05456457,0.5730965,-0.3640132,0.13495293,0.10499246,-0.41909948,0.2504944,0.080045976,0.06283246,-0.034861892,0.076695904,0.3612154,-0.39897072,-0.5219129,0.0663314,-0.22438395,0.18347044,-0.076019004,0.27702227,-0.24502592,-0.2677415,-0.005195733,-0.20786427,0.20813517,0.22803186,-0.35847077,0.23229069,-0.46964118,0.17672002,0.17468487,0.17748097,-0.025291886,-0.27624026,0.17481484,0.26867738,-0.21091977,-0.35479954,-0.08678276,-0.05470163,0.040742498,-0.2236518,-0.10511215,-0.25734514,-0.054328196,-0.1230541,-0.15542035,-0.12606487,-0.05407652,-0.22377709,-0.19921528,0.36845195,-0.28824124,-0.07796659,-0.056246836,0.030624542,0.033749443,0.18547752,-0.29299927,-0.36393213,0.30849198,0.19100486,-0.26067963,-0.08736272,0.17966458,0.12475732,0.39221132,0.012004233,0.16440883,0.18687408,0.0076450277,-0.10988756,0.18108976,0.011931651,-0.1868509,0.086689845,-0.217397,-0.301598,0.14195833,-0.1595569,-0.10679951,-0.044754792,-0.14968729,0.35333017,-0.28904882,-0.030809203,0.15738618,-0.112538196,-0.32134712,0.29644984,-0.18514359,0.12079001,0.07369833,0.11284536,0.15353784
Stenotrophomonas maltophilia,-0.077870585,-0.22217073,0.07538063,-0.12816724,0.09362781,-0.42783004,0.64853936,0.65264106,0.063005865,-0.2086404,0.083502464,-0.11248829,-0.092481196,0.56858414,0.48268497,-0.023789264,-0.27296948,-0.1321033,-0.11940374,-0.112032376,-0.18325533,-0.12069322,0.22675782,-0.6846183,-0.03572606,0.10828002,-0.17104608,0.16233118,0.39504114,-0.44171578,0.57566404,-0.060260415,0.021184025,-0.06826253,-0.30749518,0.07742526,-0.06690835,0.034187146,-0.30183187,-0.24707745,0.06475799,0.03384597,-0.13353533,0.017719882,0.023207702,-0.081381954,-0.4392938,0.07800101,-0.14852934,0.51118195,-0.00491525,0.27900246,0.01965383,-0.18593244,0.25730225,0.301954,0.18435183,-0.27745983,-0.4821887,0.2197388,-0.24045882,0.030276276,0.33076435,0.022862032,-0.33444014,0.59797543,-0.060299195,0.22010022,-0.02834948,-0.037231784,-0.03677083,0.04902266,0.33817405,0.23853116,-0.16028637,-0.14325,0.22125703,-0.33667403,-0.20943111,0.19312234,-0.15715669,0.03473801,-0.5316826,0.38292527,-0.077208534,0.13660102,0.13396278,0.14649856,-0.03267396,0.16686402,0.34290937,0.3702511,0.027370885,0.7098872,0.3338916,0.68254924,0.040975966,-0.0710921,0.07691598,0.022097945
Achromobacter xylosoxidans,-0.015784593,-0.03588465,-0.08329585,0.0096004475,-0.049760565,-0.19415414,0.32687673,0.26813194,-0.049422443,-0.37320775,-0.06454572,-0.43202648,0.37375578,0.0984646,-0.031399842,0.19004646,0.33244932,-0.121020265,0.14024952,-0.60529685,0.46296698,-0.0129801575,-0.3118965,-0.17262691,-0.11955819,0.03673092,-0.19983535,0.22633408,0.0032096507,-0.596593,0.19146232,0.0029835075,0.096987195,0.07938288,-0.19207485,0.36071223,-0.023051074,-0.3879048,-0.2793123,-0.40482703,0.052458744,-0.40611485,-0.24626267,0.014655308,0.20651937,0.056262676,-0.27264816,0.093310855,0.06755707,0.4060946,0.093276806,0.18502036,-0.06266795,-0.36951733,-0.25327277,0.26213032,-0.2817941,-0.12690623,-0.7880066,-0.25187162,-0.24460204,0.016352896,-0.18601808,-0.07022677,-0.08699916,0.09042401,0.17674108,0.05990212,-0.14079846,0.07325132,-0.2641214,-0.28763103,0.06714126,-0.12531708,0.09437557,-0.114945166,0.18830438,-0.0037902845,-0.16384882,0.21794352,-0.14252418,0.39689618,-0.3565844,0.28651622,-0.074699186,0.1176088,0.25383675,0.049315218,0.11944822,0.032088827,-0.102868535,0.28291953,-0.10888701,0.22679177,0.31135592,0.54921895,-0.12733169,-0.28078,-0.012256222,0.077319406
Mannheimia haemolytica,0.11189716,-0.00015046597,0.124146394,0.28719005,0.09596836,-0.4573716,0.4107362,0.03140697,-0.368381,0.06219963,0.0009143487,-0.4476336,-0.22335199,-0.27217448,-0.31582808,0.22681047,0.0026013881,-0.22293732,0.04619957,-0.46303084,-0.14153744,-0.27264395,-0.047090743,-0.12662609,0.18948387,0.091439925,0.16134606,-0.11771296,-0.28886047,-0.22689691,0.32100305,0.0041191895,0.39390582,0.028946057,-0.33026487,-0.1177352,0.021134881,-0.15687874,-0.1398798,-0.3308795,-0.035728637,-0.1845688,-0.092170395,0.0006645019,0.28613436,-0.25971493,0.071974516,-0.20656279,0.05983641,0.20599501,0.0027668588,-0.14123468,-0.24994625,-0.1900479,-0.55120915,-0.06617763,0.0103109665,0.25215572,-0.6121713,-0.056793876,-0.28066137,0.05988198,0.031745214,-0.35135728,-0.19227085,0.055060886,0.0666188,0.6575998,-0.1454022,0.078207865,-0.40744868,-0.2290071,-0.070999764,0.30650967,0.17405158,-0.32260814,0.32256156,-0.11365958,-0.2988904,0.53904665,-0.13751003,-0.06463871,-0.2993763,-0.053619307,-0.11351498,-0.16989842,0.32071403,0.38812995,0.20203951,0.1387865,0.43954217,0.38767996,0.045313843,0.027130043,0.04409142,0.6402685,0.30353892,0.19809105,-0.38144368,0.06099987
